schedule_id,doctor_id,shift_date,shift_start,shift_end
SCH0115319,DOC0397,8/14/2024,20:00,8:00
SCH0115320,DOC0397,8/15/2024,14:00,20:00
SCH0115321,DOC0397,8/16/2024,14:00,20:00
SCH0115322,DOC0397,8/18/2024,14:00,20:00
SCH0115323,DOC0397,8/19/2024,20:00,8:00
SCH0115324,DOC0397,8/20/2024,14:00,20:00
SCH0115325,DOC0397,8/21/2024,20:00,8:00
SCH0115326,DOC0397,8/23/2024,20:00,8:00
SCH0115327,DOC0397,8/25/2024,14:00,20:00
SCH0115328,DOC0397,8/26/2024,20:00,8:00
SCH0115329,DOC0397,8/27/2024,14:00,20:00
SCH0115330,DOC0397,8/28/2024,14:00,20:00
SCH0115331,DOC0397,8/29/2024,8:00,14:00
SCH0115332,DOC0397,8/30/2024,20:00,8:00
SCH0115333,DOC0397,8/30/2024,14:00,20:00
SCH0115334,DOC0397,8/31/2024,14:00,20:00
SCH0115335,DOC0397,9/1/2024,20:00,8:00
SCH0115336,DOC0397,9/2/2024,8:00,14:00
SCH0115337,DOC0397,9/3/2024,8:00,14:00
SCH0115338,DOC0397,9/4/2024,8:00,14:00
SCH0115339,DOC0397,9/5/2024,8:00,14:00
SCH0115340,DOC0397,9/8/2024,8:00,14:00
SCH0115341,DOC0397,9/9/2024,20:00,8:00
SCH0115342,DOC0397,9/11/2024,14:00,20:00
SCH0115343,DOC0397,9/12/2024,8:00,14:00
SCH0115344,DOC0397,9/14/2024,20:00,8:00
SCH0115345,DOC0397,9/17/2024,20:00,8:00
SCH0115346,DOC0397,9/18/2024,14:00,20:00
SCH0115347,DOC0397,9/19/2024,8:00,14:00
SCH0115348,DOC0397,9/19/2024,14:00,20:00
SCH0115349,DOC0397,9/22/2024,14:00,20:00
SCH0115350,DOC0397,9/24/2024,20:00,8:00
SCH0115351,DOC0397,9/29/2024,20:00,8:00
SCH0115352,DOC0397,10/2/2024,20:00,8:00
SCH0115353,DOC0397,10/3/2024,20:00,8:00
SCH0115354,DOC0397,10/4/2024,8:00,14:00
SCH0115355,DOC0397,10/5/2024,14:00,20:00
SCH0115356,DOC0397,10/7/2024,20:00,8:00
SCH0115357,DOC0397,10/8/2024,20:00,8:00
SCH0115358,DOC0397,10/10/2024,14:00,20:00
SCH0115359,DOC0397,10/12/2024,20:00,8:00
SCH0115360,DOC0397,10/13/2024,14:00,20:00
SCH0115361,DOC0397,10/17/2024,14:00,20:00
SCH0115362,DOC0397,10/19/2024,14:00,20:00
SCH0115363,DOC0397,10/21/2024,8:00,14:00
SCH0115364,DOC0397,10/22/2024,20:00,8:00
SCH0115365,DOC0397,10/25/2024,20:00,8:00
SCH0115366,DOC0397,10/25/2024,8:00,14:00
SCH0115367,DOC0397,10/26/2024,8:00,14:00
SCH0115368,DOC0397,10/27/2024,20:00,8:00
SCH0115369,DOC0397,10/30/2024,8:00,14:00
SCH0115370,DOC0397,10/31/2024,8:00,14:00
SCH0115371,DOC0397,11/1/2024,14:00,20:00
SCH0115372,DOC0397,11/2/2024,20:00,8:00
SCH0115373,DOC0397,11/4/2024,8:00,14:00
SCH0115374,DOC0397,11/5/2024,14:00,20:00
SCH0115375,DOC0397,11/6/2024,20:00,8:00
SCH0115376,DOC0397,11/7/2024,8:00,14:00
SCH0115377,DOC0397,11/9/2024,14:00,20:00
SCH0115378,DOC0397,11/9/2024,8:00,14:00
SCH0115379,DOC0397,11/10/2024,14:00,20:00
SCH0115380,DOC0397,11/14/2024,14:00,20:00
SCH0115381,DOC0397,11/16/2024,8:00,14:00
SCH0115382,DOC0397,11/19/2024,8:00,14:00
SCH0115383,DOC0397,11/22/2024,14:00,20:00
SCH0115384,DOC0397,11/23/2024,20:00,8:00
SCH0115385,DOC0397,11/24/2024,8:00,14:00
SCH0115386,DOC0397,11/25/2024,14:00,20:00
SCH0115387,DOC0397,11/27/2024,14:00,20:00
SCH0115388,DOC0397,11/27/2024,20:00,8:00
SCH0115389,DOC0397,12/1/2024,14:00,20:00
SCH0115390,DOC0397,12/2/2024,20:00,8:00
SCH0115391,DOC0397,12/3/2024,20:00,8:00
SCH0115392,DOC0397,12/4/2024,8:00,14:00
SCH0115393,DOC0397,12/5/2024,8:00,14:00
SCH0115394,DOC0397,12/8/2024,8:00,14:00
SCH0115395,DOC0397,12/9/2024,8:00,14:00
SCH0115396,DOC0397,12/10/2024,8:00,14:00
SCH0115397,DOC0397,12/12/2024,8:00,14:00
SCH0115398,DOC0397,12/14/2024,8:00,14:00
SCH0115399,DOC0397,12/14/2024,14:00,20:00
SCH0115400,DOC0397,12/15/2024,14:00,20:00
SCH0115401,DOC0397,12/16/2024,8:00,14:00
SCH0115402,DOC0397,12/17/2024,14:00,20:00
SCH0115403,DOC0397,12/19/2024,8:00,14:00
SCH0115404,DOC0397,12/21/2024,14:00,20:00
SCH0115405,DOC0397,12/21/2024,8:00,14:00
SCH0115406,DOC0397,12/22/2024,20:00,8:00
SCH0115407,DOC0397,12/22/2024,8:00,14:00
SCH0115408,DOC0397,12/23/2024,20:00,8:00
SCH0115409,DOC0397,12/26/2024,14:00,20:00
SCH0115410,DOC0397,12/29/2024,8:00,14:00
SCH0115411,DOC0397,12/29/2024,14:00,20:00
SCH0115412,DOC0397,12/31/2024,14:00,20:00
SCH0115413,DOC0397,1/1/2025,20:00,8:00
SCH0115414,DOC0397,1/2/2025,20:00,8:00
SCH0115415,DOC0397,1/3/2025,14:00,20:00
SCH0115416,DOC0397,1/4/2025,8:00,14:00
SCH0115417,DOC0397,1/5/2025,20:00,8:00
SCH0115418,DOC0397,1/8/2025,20:00,8:00
SCH0115419,DOC0397,1/10/2025,14:00,20:00
SCH0115420,DOC0397,1/12/2025,8:00,14:00
SCH0115421,DOC0397,1/13/2025,20:00,8:00
SCH0115422,DOC0397,1/13/2025,14:00,20:00
SCH0115423,DOC0397,1/14/2025,20:00,8:00
SCH0115424,DOC0397,1/17/2025,14:00,20:00
SCH0115425,DOC0397,1/18/2025,8:00,14:00
SCH0115426,DOC0397,1/21/2025,14:00,20:00
SCH0115427,DOC0397,1/22/2025,8:00,14:00
SCH0115428,DOC0397,1/23/2025,20:00,8:00
SCH0115429,DOC0397,1/25/2025,8:00,14:00
SCH0115430,DOC0397,1/25/2025,14:00,20:00
SCH0115431,DOC0397,1/26/2025,20:00,8:00
SCH0115432,DOC0397,1/27/2025,14:00,20:00
SCH0115433,DOC0397,1/29/2025,20:00,8:00
SCH0115434,DOC0397,1/30/2025,8:00,14:00
SCH0115435,DOC0397,2/2/2025,14:00,20:00
SCH0115436,DOC0397,2/3/2025,20:00,8:00
SCH0115437,DOC0397,2/4/2025,14:00,20:00
SCH0115438,DOC0397,2/4/2025,20:00,8:00
SCH0115439,DOC0397,2/5/2025,14:00,20:00
SCH0115440,DOC0397,2/7/2025,20:00,8:00
SCH0115441,DOC0397,2/8/2025,14:00,20:00
SCH0115442,DOC0397,2/9/2025,8:00,14:00
SCH0115443,DOC0397,2/10/2025,8:00,14:00
SCH0115444,DOC0397,2/11/2025,14:00,20:00
SCH0115445,DOC0397,2/12/2025,20:00,8:00
SCH0115446,DOC0397,2/12/2025,8:00,14:00
SCH0115447,DOC0397,2/13/2025,20:00,8:00
SCH0115448,DOC0397,2/13/2025,8:00,14:00
SCH0115449,DOC0397,2/15/2025,14:00,20:00
SCH0115450,DOC0397,2/19/2025,14:00,20:00
SCH0115451,DOC0397,2/20/2025,20:00,8:00
SCH0115452,DOC0397,2/21/2025,8:00,14:00
SCH0115453,DOC0397,2/22/2025,8:00,14:00
SCH0115454,DOC0397,2/23/2025,14:00,20:00
SCH0115455,DOC0397,2/26/2025,14:00,20:00
SCH0115456,DOC0397,2/28/2025,8:00,14:00
SCH0115457,DOC0397,3/1/2025,8:00,14:00
SCH0115458,DOC0397,3/3/2025,14:00,20:00
SCH0115459,DOC0397,3/5/2025,14:00,20:00
SCH0115460,DOC0397,3/6/2025,20:00,8:00
SCH0115461,DOC0397,3/7/2025,8:00,14:00
SCH0115462,DOC0397,3/8/2025,8:00,14:00
SCH0115463,DOC0397,3/9/2025,8:00,14:00
SCH0115464,DOC0397,3/9/2025,14:00,20:00
SCH0115465,DOC0397,3/11/2025,20:00,8:00
SCH0115466,DOC0397,3/13/2025,8:00,14:00
SCH0115467,DOC0397,3/14/2025,8:00,14:00
SCH0115468,DOC0397,3/16/2025,14:00,20:00
SCH0115469,DOC0397,3/17/2025,14:00,20:00
SCH0115470,DOC0397,3/18/2025,20:00,8:00
SCH0115471,DOC0397,3/20/2025,8:00,14:00
SCH0115472,DOC0397,3/21/2025,8:00,14:00
SCH0115473,DOC0397,3/23/2025,14:00,20:00
SCH0115474,DOC0397,3/23/2025,8:00,14:00
SCH0115475,DOC0397,3/24/2025,8:00,14:00
SCH0115476,DOC0397,3/25/2025,8:00,14:00
SCH0115477,DOC0397,3/26/2025,14:00,20:00
SCH0115478,DOC0397,3/30/2025,14:00,20:00
SCH0115479,DOC0397,4/2/2025,14:00,20:00
SCH0115480,DOC0397,4/3/2025,14:00,20:00
SCH0115481,DOC0397,4/4/2025,20:00,8:00
SCH0115482,DOC0397,4/6/2025,8:00,14:00
SCH0115483,DOC0397,4/6/2025,14:00,20:00
SCH0115484,DOC0397,4/7/2025,20:00,8:00
SCH0115485,DOC0397,4/12/2025,8:00,14:00
SCH0115486,DOC0397,4/13/2025,8:00,14:00
SCH0115487,DOC0397,4/15/2025,14:00,20:00
SCH0115488,DOC0397,4/16/2025,14:00,20:00
SCH0115489,DOC0397,4/18/2025,14:00,20:00
SCH0115490,DOC0397,4/20/2025,14:00,20:00
SCH0115491,DOC0397,4/21/2025,20:00,8:00
SCH0115492,DOC0397,4/26/2025,14:00,20:00
SCH0115493,DOC0397,4/28/2025,8:00,14:00
SCH0115494,DOC0397,4/29/2025,20:00,8:00
SCH0115495,DOC0397,5/2/2025,8:00,14:00
SCH0115496,DOC0397,5/3/2025,14:00,20:00
SCH0115497,DOC0397,5/4/2025,8:00,14:00
SCH0115498,DOC0397,5/6/2025,14:00,20:00
SCH0115499,DOC0397,5/7/2025,14:00,20:00
SCH0115500,DOC0397,5/8/2025,8:00,14:00
SCH0115501,DOC0397,5/9/2025,14:00,20:00
SCH0115502,DOC0398,5/9/2024,8:00,14:00
SCH0115503,DOC0398,5/9/2024,20:00,8:00
SCH0115504,DOC0398,5/10/2024,14:00,20:00
SCH0115505,DOC0398,5/10/2024,20:00,8:00
SCH0115506,DOC0398,5/12/2024,20:00,8:00
SCH0115507,DOC0398,5/13/2024,14:00,20:00
SCH0115508,DOC0398,5/14/2024,8:00,14:00
SCH0115509,DOC0398,5/15/2024,20:00,8:00
SCH0115510,DOC0398,5/17/2024,14:00,20:00
SCH0115511,DOC0398,5/18/2024,8:00,14:00
SCH0115512,DOC0398,5/19/2024,20:00,8:00
SCH0115513,DOC0398,5/21/2024,14:00,20:00
SCH0115514,DOC0398,5/22/2024,8:00,14:00
SCH0115515,DOC0398,5/22/2024,14:00,20:00
SCH0115516,DOC0398,5/25/2024,8:00,14:00
SCH0115517,DOC0398,5/27/2024,20:00,8:00
SCH0115518,DOC0398,5/28/2024,14:00,20:00
SCH0115519,DOC0398,5/29/2024,8:00,14:00
SCH0115520,DOC0398,5/30/2024,8:00,14:00
SCH0115521,DOC0398,5/31/2024,14:00,20:00
SCH0115522,DOC0398,6/3/2024,14:00,20:00
SCH0115523,DOC0398,6/4/2024,8:00,14:00
SCH0115524,DOC0398,6/5/2024,14:00,20:00
SCH0115525,DOC0398,6/6/2024,8:00,14:00
SCH0115526,DOC0398,6/8/2024,20:00,8:00
SCH0115527,DOC0398,6/9/2024,14:00,20:00
SCH0115528,DOC0398,6/11/2024,14:00,20:00
SCH0115529,DOC0398,6/12/2024,8:00,14:00
SCH0115530,DOC0398,6/17/2024,14:00,20:00
SCH0115531,DOC0398,6/17/2024,8:00,14:00
SCH0115532,DOC0398,6/18/2024,20:00,8:00
SCH0115533,DOC0398,6/20/2024,20:00,8:00
SCH0115534,DOC0398,6/22/2024,8:00,14:00
SCH0115535,DOC0398,6/23/2024,14:00,20:00
SCH0115536,DOC0398,6/25/2024,20:00,8:00
SCH0115537,DOC0398,6/27/2024,20:00,8:00
SCH0115538,DOC0398,6/28/2024,14:00,20:00
SCH0115539,DOC0398,6/29/2024,8:00,14:00
SCH0115540,DOC0398,6/30/2024,8:00,14:00
SCH0115541,DOC0398,7/1/2024,20:00,8:00
SCH0115542,DOC0398,7/4/2024,8:00,14:00
SCH0115543,DOC0398,7/4/2024,20:00,8:00
SCH0115544,DOC0398,7/5/2024,20:00,8:00
SCH0115545,DOC0398,7/6/2024,20:00,8:00
SCH0115546,DOC0398,7/6/2024,14:00,20:00
SCH0115547,DOC0398,7/8/2024,8:00,14:00
SCH0115548,DOC0398,7/9/2024,14:00,20:00
SCH0115549,DOC0398,7/11/2024,20:00,8:00
SCH0115550,DOC0398,7/12/2024,20:00,8:00
SCH0115551,DOC0398,7/13/2024,20:00,8:00
SCH0115552,DOC0398,7/13/2024,14:00,20:00
SCH0115553,DOC0398,7/14/2024,14:00,20:00
SCH0115554,DOC0398,7/15/2024,8:00,14:00
SCH0115555,DOC0398,7/17/2024,8:00,14:00
SCH0115556,DOC0398,7/18/2024,8:00,14:00
SCH0115557,DOC0398,7/19/2024,8:00,14:00
SCH0115558,DOC0398,7/19/2024,14:00,20:00
SCH0115559,DOC0398,7/20/2024,20:00,8:00
SCH0115560,DOC0398,7/21/2024,8:00,14:00
SCH0115561,DOC0398,7/23/2024,8:00,14:00
SCH0115562,DOC0398,7/24/2024,8:00,14:00
SCH0115563,DOC0398,7/25/2024,8:00,14:00
SCH0115564,DOC0398,7/26/2024,8:00,14:00
SCH0115565,DOC0398,7/31/2024,14:00,20:00
SCH0115566,DOC0398,8/2/2024,20:00,8:00
SCH0115567,DOC0398,8/3/2024,8:00,14:00
SCH0115568,DOC0398,8/4/2024,8:00,14:00
SCH0115569,DOC0398,8/7/2024,14:00,20:00
SCH0115570,DOC0398,8/9/2024,14:00,20:00
SCH0115571,DOC0398,8/10/2024,14:00,20:00
SCH0115572,DOC0398,8/11/2024,14:00,20:00
SCH0115573,DOC0398,8/12/2024,14:00,20:00
SCH0115574,DOC0398,8/12/2024,20:00,8:00
SCH0115575,DOC0398,8/13/2024,8:00,14:00
SCH0115576,DOC0398,8/15/2024,8:00,14:00
SCH0115577,DOC0398,8/15/2024,14:00,20:00
SCH0115578,DOC0398,8/16/2024,14:00,20:00
SCH0115579,DOC0398,8/17/2024,14:00,20:00
SCH0115580,DOC0398,8/18/2024,8:00,14:00
SCH0115581,DOC0398,8/19/2024,14:00,20:00
SCH0115582,DOC0398,8/20/2024,8:00,14:00
SCH0115583,DOC0398,8/21/2024,8:00,14:00
SCH0115584,DOC0398,8/22/2024,14:00,20:00
SCH0115585,DOC0398,8/24/2024,14:00,20:00
SCH0115586,DOC0398,8/25/2024,14:00,20:00
SCH0115587,DOC0398,8/26/2024,8:00,14:00
SCH0115588,DOC0398,8/27/2024,14:00,20:00
SCH0115589,DOC0398,8/29/2024,8:00,14:00
SCH0115590,DOC0398,8/30/2024,14:00,20:00
SCH0115591,DOC0398,8/31/2024,20:00,8:00
SCH0115592,DOC0398,9/2/2024,8:00,14:00
SCH0115593,DOC0398,9/2/2024,20:00,8:00
SCH0115594,DOC0398,9/6/2024,14:00,20:00
SCH0115595,DOC0398,9/7/2024,14:00,20:00
SCH0115596,DOC0398,9/8/2024,14:00,20:00
SCH0115597,DOC0398,9/9/2024,14:00,20:00
SCH0115598,DOC0398,9/9/2024,8:00,14:00
SCH0115599,DOC0398,9/10/2024,8:00,14:00
SCH0115600,DOC0398,9/11/2024,8:00,14:00
SCH0115601,DOC0398,9/13/2024,8:00,14:00
SCH0115602,DOC0398,9/14/2024,8:00,14:00
SCH0115603,DOC0398,9/19/2024,14:00,20:00
SCH0115604,DOC0398,9/21/2024,14:00,20:00
SCH0115605,DOC0398,9/24/2024,20:00,8:00
SCH0115606,DOC0398,9/25/2024,14:00,20:00
SCH0115607,DOC0398,9/26/2024,8:00,14:00
SCH0115608,DOC0398,9/28/2024,20:00,8:00
SCH0115609,DOC0398,9/29/2024,8:00,14:00
SCH0115610,DOC0398,10/1/2024,20:00,8:00
SCH0115611,DOC0398,10/2/2024,14:00,20:00
SCH0115612,DOC0398,10/4/2024,20:00,8:00
SCH0115613,DOC0398,10/5/2024,8:00,14:00
SCH0115614,DOC0398,10/6/2024,8:00,14:00
SCH0115615,DOC0398,10/7/2024,14:00,20:00
SCH0115616,DOC0398,10/7/2024,20:00,8:00
SCH0115617,DOC0398,10/8/2024,8:00,14:00
SCH0115618,DOC0398,10/9/2024,20:00,8:00
SCH0115619,DOC0398,10/10/2024,14:00,20:00
SCH0115620,DOC0398,10/11/2024,14:00,20:00
SCH0115621,DOC0398,10/11/2024,8:00,14:00
SCH0115622,DOC0398,10/13/2024,20:00,8:00
SCH0115623,DOC0398,10/14/2024,14:00,20:00
SCH0115624,DOC0398,10/15/2024,20:00,8:00
SCH0115625,DOC0398,10/17/2024,20:00,8:00
SCH0115626,DOC0398,10/20/2024,14:00,20:00
SCH0115627,DOC0398,10/22/2024,20:00,8:00
SCH0115628,DOC0398,10/24/2024,8:00,14:00
SCH0115629,DOC0398,10/26/2024,8:00,14:00
SCH0115630,DOC0398,10/27/2024,8:00,14:00
SCH0115631,DOC0398,10/27/2024,20:00,8:00
SCH0115632,DOC0398,10/28/2024,8:00,14:00
SCH0115633,DOC0398,10/29/2024,14:00,20:00
SCH0115634,DOC0398,10/31/2024,8:00,14:00
SCH0115635,DOC0398,11/1/2024,20:00,8:00
SCH0115636,DOC0398,11/2/2024,14:00,20:00
SCH0115637,DOC0398,11/3/2024,20:00,8:00
SCH0115638,DOC0398,11/3/2024,8:00,14:00
SCH0115639,DOC0398,11/4/2024,20:00,8:00
SCH0115640,DOC0398,11/6/2024,8:00,14:00
SCH0115641,DOC0398,11/7/2024,20:00,8:00
SCH0115642,DOC0398,11/8/2024,14:00,20:00
SCH0115643,DOC0398,11/9/2024,8:00,14:00
SCH0115644,DOC0398,11/10/2024,8:00,14:00
SCH0115645,DOC0398,11/12/2024,20:00,8:00
SCH0115646,DOC0398,11/18/2024,20:00,8:00
SCH0115647,DOC0398,11/19/2024,14:00,20:00
SCH0115648,DOC0398,11/19/2024,8:00,14:00
SCH0115649,DOC0398,11/21/2024,14:00,20:00
SCH0115650,DOC0398,11/22/2024,14:00,20:00
SCH0115651,DOC0398,11/23/2024,20:00,8:00
SCH0115652,DOC0398,11/24/2024,20:00,8:00
SCH0115653,DOC0398,11/25/2024,20:00,8:00
SCH0115654,DOC0398,11/27/2024,8:00,14:00
SCH0115655,DOC0398,11/29/2024,8:00,14:00
SCH0115656,DOC0398,11/29/2024,14:00,20:00
SCH0115657,DOC0398,11/30/2024,8:00,14:00
SCH0115658,DOC0398,12/1/2024,14:00,20:00
SCH0115659,DOC0398,12/2/2024,20:00,8:00
SCH0115660,DOC0398,12/2/2024,8:00,14:00
SCH0115661,DOC0398,12/3/2024,14:00,20:00
SCH0115662,DOC0398,12/5/2024,14:00,20:00
SCH0115663,DOC0398,12/6/2024,20:00,8:00
SCH0115664,DOC0398,12/7/2024,20:00,8:00
SCH0115665,DOC0398,12/10/2024,8:00,14:00
SCH0115666,DOC0398,12/10/2024,20:00,8:00
SCH0115667,DOC0398,12/11/2024,14:00,20:00
SCH0115668,DOC0398,12/12/2024,14:00,20:00
SCH0115669,DOC0398,12/15/2024,20:00,8:00
SCH0115670,DOC0398,12/17/2024,8:00,14:00
SCH0115671,DOC0398,12/18/2024,14:00,20:00
SCH0115672,DOC0398,12/19/2024,8:00,14:00
SCH0115673,DOC0398,12/20/2024,20:00,8:00
SCH0115674,DOC0398,12/21/2024,20:00,8:00
SCH0115675,DOC0398,12/22/2024,20:00,8:00
SCH0115676,DOC0398,12/23/2024,8:00,14:00
SCH0115677,DOC0398,12/24/2024,8:00,14:00
SCH0115678,DOC0398,12/25/2024,8:00,14:00
SCH0115679,DOC0398,12/26/2024,14:00,20:00
SCH0115680,DOC0398,12/28/2024,8:00,14:00
SCH0115681,DOC0398,12/29/2024,14:00,20:00
SCH0115682,DOC0398,12/30/2024,8:00,14:00
SCH0115683,DOC0398,12/31/2024,14:00,20:00
SCH0115684,DOC0398,1/1/2025,20:00,8:00
SCH0115685,DOC0398,1/2/2025,14:00,20:00
SCH0115686,DOC0398,1/3/2025,8:00,14:00
SCH0115687,DOC0398,1/6/2025,20:00,8:00
SCH0115688,DOC0398,1/8/2025,20:00,8:00
SCH0115689,DOC0398,1/9/2025,20:00,8:00
SCH0115690,DOC0398,1/9/2025,14:00,20:00
SCH0115691,DOC0398,1/10/2025,14:00,20:00
SCH0115692,DOC0398,1/11/2025,14:00,20:00
SCH0115693,DOC0398,1/12/2025,8:00,14:00
SCH0115694,DOC0398,1/13/2025,8:00,14:00
SCH0115695,DOC0398,1/14/2025,8:00,14:00
SCH0115696,DOC0398,1/15/2025,20:00,8:00
SCH0115697,DOC0398,1/16/2025,20:00,8:00
SCH0115698,DOC0398,1/17/2025,8:00,14:00
SCH0115699,DOC0398,1/17/2025,20:00,8:00
SCH0115700,DOC0398,1/18/2025,20:00,8:00
SCH0115701,DOC0398,1/18/2025,8:00,14:00
SCH0115702,DOC0398,1/19/2025,14:00,20:00
SCH0115703,DOC0398,1/20/2025,8:00,14:00
SCH0115704,DOC0398,1/21/2025,8:00,14:00
SCH0115705,DOC0398,1/22/2025,20:00,8:00
SCH0115706,DOC0398,1/23/2025,20:00,8:00
SCH0115707,DOC0398,1/24/2025,20:00,8:00
SCH0115708,DOC0398,1/26/2025,8:00,14:00
SCH0115709,DOC0398,1/27/2025,20:00,8:00
SCH0115710,DOC0398,1/27/2025,8:00,14:00
SCH0115711,DOC0398,1/29/2025,8:00,14:00
SCH0115712,DOC0398,1/30/2025,8:00,14:00
SCH0115713,DOC0398,1/31/2025,20:00,8:00
SCH0115714,DOC0398,2/1/2025,14:00,20:00
SCH0115715,DOC0398,2/1/2025,20:00,8:00
SCH0115716,DOC0398,2/2/2025,20:00,8:00
SCH0115717,DOC0398,2/3/2025,14:00,20:00
SCH0115718,DOC0398,2/3/2025,20:00,8:00
SCH0115719,DOC0398,2/5/2025,20:00,8:00
SCH0115720,DOC0398,2/7/2025,14:00,20:00
SCH0115721,DOC0398,2/8/2025,20:00,8:00
SCH0115722,DOC0398,2/10/2025,8:00,14:00
SCH0115723,DOC0398,2/11/2025,20:00,8:00
SCH0115724,DOC0398,2/13/2025,14:00,20:00
SCH0115725,DOC0398,2/14/2025,8:00,14:00
SCH0115726,DOC0398,2/15/2025,20:00,8:00
SCH0115727,DOC0398,2/16/2025,8:00,14:00
SCH0115728,DOC0398,2/17/2025,8:00,14:00
SCH0115729,DOC0398,2/18/2025,14:00,20:00
SCH0115730,DOC0398,2/19/2025,20:00,8:00
SCH0115731,DOC0398,2/22/2025,14:00,20:00
SCH0115732,DOC0398,2/24/2025,14:00,20:00
SCH0115733,DOC0398,2/25/2025,14:00,20:00
SCH0115734,DOC0398,2/26/2025,14:00,20:00
SCH0115735,DOC0398,2/28/2025,8:00,14:00
SCH0115736,DOC0398,3/2/2025,8:00,14:00
SCH0115737,DOC0398,3/4/2025,8:00,14:00
SCH0115738,DOC0398,3/6/2025,14:00,20:00
SCH0115739,DOC0398,3/7/2025,8:00,14:00
SCH0115740,DOC0398,3/7/2025,14:00,20:00
SCH0115741,DOC0398,3/12/2025,20:00,8:00
SCH0115742,DOC0398,3/13/2025,20:00,8:00
SCH0115743,DOC0398,3/14/2025,20:00,8:00
SCH0115744,DOC0398,3/15/2025,20:00,8:00
SCH0115745,DOC0398,3/17/2025,14:00,20:00
SCH0115746,DOC0398,3/18/2025,20:00,8:00
SCH0115747,DOC0398,3/19/2025,8:00,14:00
SCH0115748,DOC0398,3/20/2025,14:00,20:00
SCH0115749,DOC0398,3/21/2025,14:00,20:00
SCH0115750,DOC0398,3/22/2025,8:00,14:00
SCH0115751,DOC0398,3/23/2025,8:00,14:00
SCH0115752,DOC0398,3/25/2025,20:00,8:00
SCH0115753,DOC0398,3/27/2025,20:00,8:00
SCH0115754,DOC0398,3/28/2025,14:00,20:00
SCH0115755,DOC0398,3/29/2025,8:00,14:00
SCH0115756,DOC0398,3/31/2025,20:00,8:00
SCH0115757,DOC0398,3/31/2025,8:00,14:00
SCH0115758,DOC0398,4/1/2025,20:00,8:00
SCH0115759,DOC0398,4/2/2025,14:00,20:00
SCH0115760,DOC0398,4/4/2025,8:00,14:00
SCH0115761,DOC0398,4/5/2025,8:00,14:00
SCH0115762,DOC0398,4/7/2025,14:00,20:00
SCH0115763,DOC0398,4/11/2025,14:00,20:00
SCH0115764,DOC0398,4/12/2025,20:00,8:00
SCH0115765,DOC0398,4/12/2025,14:00,20:00
SCH0115766,DOC0398,4/13/2025,8:00,14:00
SCH0115767,DOC0398,4/16/2025,20:00,8:00
SCH0115768,DOC0398,4/18/2025,20:00,8:00
SCH0115769,DOC0398,4/21/2025,14:00,20:00
SCH0115770,DOC0398,4/22/2025,20:00,8:00
SCH0115771,DOC0398,4/24/2025,8:00,14:00
SCH0115772,DOC0398,4/25/2025,20:00,8:00
SCH0115773,DOC0398,4/26/2025,8:00,14:00
SCH0115774,DOC0398,4/27/2025,14:00,20:00
SCH0115775,DOC0398,4/28/2025,8:00,14:00
SCH0115776,DOC0398,4/30/2025,8:00,14:00
SCH0115777,DOC0398,5/1/2025,8:00,14:00
SCH0115778,DOC0398,5/3/2025,20:00,8:00
SCH0115779,DOC0398,5/4/2025,14:00,20:00
SCH0115780,DOC0398,5/5/2025,8:00,14:00
SCH0115781,DOC0398,5/5/2025,14:00,20:00
SCH0115782,DOC0398,5/6/2025,14:00,20:00
SCH0115783,DOC0398,5/7/2025,20:00,8:00
SCH0115784,DOC0398,5/7/2025,14:00,20:00
SCH0115785,DOC0398,5/8/2025,8:00,14:00
SCH0115786,DOC0399,5/9/2024,14:00,20:00
SCH0115787,DOC0399,5/9/2024,20:00,8:00
SCH0115788,DOC0399,5/10/2024,14:00,20:00
SCH0115789,DOC0399,5/14/2024,14:00,20:00
SCH0115790,DOC0399,5/15/2024,20:00,8:00
SCH0115791,DOC0399,5/16/2024,20:00,8:00
SCH0115792,DOC0399,5/18/2024,20:00,8:00
SCH0115793,DOC0399,5/19/2024,20:00,8:00
SCH0115794,DOC0399,5/23/2024,14:00,20:00
SCH0115795,DOC0399,5/24/2024,8:00,14:00
SCH0115796,DOC0399,5/26/2024,8:00,14:00
SCH0115797,DOC0399,5/29/2024,8:00,14:00
SCH0115798,DOC0399,5/30/2024,14:00,20:00
SCH0115799,DOC0399,5/31/2024,8:00,14:00
SCH0115800,DOC0399,5/31/2024,14:00,20:00
SCH0115801,DOC0399,6/4/2024,14:00,20:00
SCH0115802,DOC0399,6/6/2024,14:00,20:00
SCH0115803,DOC0399,6/9/2024,20:00,8:00
SCH0115804,DOC0399,6/10/2024,14:00,20:00
SCH0115805,DOC0399,6/11/2024,8:00,14:00
SCH0115806,DOC0399,6/12/2024,14:00,20:00
SCH0115807,DOC0399,6/13/2024,14:00,20:00
SCH0115808,DOC0399,6/13/2024,8:00,14:00
SCH0115809,DOC0399,6/14/2024,14:00,20:00
SCH0115810,DOC0399,6/15/2024,8:00,14:00
SCH0115811,DOC0399,6/17/2024,20:00,8:00
SCH0115812,DOC0399,6/19/2024,14:00,20:00
SCH0115813,DOC0399,6/20/2024,20:00,8:00
SCH0115814,DOC0399,6/22/2024,8:00,14:00
SCH0115815,DOC0399,6/24/2024,20:00,8:00
SCH0115816,DOC0399,6/25/2024,8:00,14:00
SCH0115817,DOC0399,6/26/2024,20:00,8:00
